species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Prunus sargentii,Cotoneaster koidzumii,0.2381,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus borosiana,Karwinskia affinis,0.2917,not synonym,not synonym,Levenshtein,0.7
Cecropia concolor,Cecropia maranhensis,0.5,not synonym,synonym,Levenshtein,0.7
Chaenomeles speciosa,Chaenomeles lagenaria,0.6667,not synonym,synonym,Levenshtein,0.7
Dendrocnide meyeniana,Petelotia tonkinensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Ziziphus xylopyrus,Ziziphus rotundifolia,0.4286,not synonym,synonym,Levenshtein,0.7
Parietaria judaica,Robinsoniodendron ambiguum,0.1923,not synonym,not synonym,Levenshtein,0.7
Ulmus glabra,Brosimopsis acutifolia,0.1818,not synonym,not synonym,Levenshtein,0.7
Boehmeria cylindrica,Urtica goglado,0.15,not synonym,not synonym,Levenshtein,0.7
Argentina lignosa,Potentilla lignosa,0.7222,synonym,synonym,Levenshtein,0.7
Spiraea lasiocarpa,Spiraea lycioides,0.6111,not synonym,synonym,Levenshtein,0.7
Rhamnella franguloides,Holodiscus saxicola,0.0909,not synonym,not synonym,Levenshtein,0.7
Gouania obtusifolia,Ventilago lanceolata,0.25,not synonym,not synonym,Levenshtein,0.7
Shepherdia argentea,Ancistrum lappaceum,0.1053,not synonym,not synonym,Levenshtein,0.7
Celtis philippensis,Celtis scotellioides,0.4,not synonym,synonym,Levenshtein,0.7
Maclura tinctoria,Broussonetia plumieri,0.1429,not synonym,synonym,Levenshtein,0.7
Pouzolzia sanguinea,Momisia pubescens,0.2105,not synonym,not synonym,Levenshtein,0.7
Trevoa quinquenervia,Talguenea costata,0.2,not synonym,synonym,Levenshtein,0.7
Sageretia elegans,Rhamnus spicata,0.1176,not synonym,synonym,Levenshtein,0.7
Elaeagnus conferta,Eriobotrya glabrescens,0.1364,not synonym,not synonym,Levenshtein,0.7
Crataegus heldreichii,Aria rotundifolia,0.1905,not synonym,not synonym,Levenshtein,0.7
Coussapoa crassivenosa,Coussapoa steyermarkii,0.4545,not synonym,synonym,Levenshtein,0.7
Gouania ulmifolia,Gouania urticifolia,0.7895,synonym,synonym,Levenshtein,0.7
Neillia sinensis,Pyrus semipinnata,0.1176,not synonym,not synonym,Levenshtein,0.7
Broussonetia papyrifera,Corchorus serratus,0.1739,not synonym,not synonym,Levenshtein,0.7
Leucosyke capitellata,Missiessya villosa,0.2381,not synonym,synonym,Levenshtein,0.7
Phylica spicata,Walpersia capitata,0.4444,not synonym,synonym,Levenshtein,0.7
Ficus elastica,Forsskaolea fruticosa,0.381,not synonym,not synonym,Levenshtein,0.7
Potentilla nitida,Spiraea oblongifolia,0.25,not synonym,not synonym,Levenshtein,0.7
Majovskya ambigua,Cannabis lupulus,0.1765,not synonym,not synonym,Levenshtein,0.7
Dendrocnide photiniphylla,Laportea photoniphylla,0.56,not synonym,synonym,Levenshtein,0.7
Maclura cochinchinensis,Morus tinctoria,0.3043,not synonym,synonym,Levenshtein,0.7
Colubrina arborescens,Cerasus arduennensis,0.2857,not synonym,not synonym,Levenshtein,0.7
Gironniera celtidifolia,Spiraea pumila,0.3043,not synonym,not synonym,Levenshtein,0.7
Ficus bracteata,Urostigma bracteatum,0.5,not synonym,synonym,Levenshtein,0.7
Torminalis glaberrima,Pyrus torminalis,0.1905,not synonym,synonym,Levenshtein,0.7
Pilea grandifolia,Pilea grandis,0.7059,synonym,synonym,Levenshtein,0.7
Retanilla trinervia,Boehmeria edentata,0.2105,not synonym,not synonym,Levenshtein,0.7
Maclura cochinchinensis,Artocarpus pubescens,0.2174,not synonym,not synonym,Levenshtein,0.7
Argentina lineata,Treculia brieyei,0.2941,not synonym,not synonym,Levenshtein,0.7
Argentina linilaciniata,Potentilla linilaciniata,0.7917,synonym,synonym,Levenshtein,0.7
Maoutia setosa,Maoutia platistigma,0.5789,not synonym,synonym,Levenshtein,0.7
Morus alba,Morus patavina,0.5714,not synonym,synonym,Levenshtein,0.7
Ficus fistulosa,Eleiosina levigata,0.1111,not synonym,not synonym,Levenshtein,0.7
Parietaria debilis,Urtica freireiformis,0.25,not synonym,synonym,Levenshtein,0.7
Pouzolzia poeppigiana,Boehmeria discolor,0.1905,not synonym,synonym,Levenshtein,0.7
Boehmeria depauperata,Urtica subperforata,0.2857,not synonym,synonym,Levenshtein,0.7
Ziziphus spina-christi,Ziziphus spina-christi,1.0,synonym,synonym,Levenshtein,0.7
Physocarpus amurensis,Neillia amurensis,0.5238,not synonym,synonym,Levenshtein,0.7
Morus alba,Morus byzantina,0.5333,not synonym,synonym,Levenshtein,0.7
Hedlundia hybrida,Morus riparia,0.2353,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Pyrus integrifolia,0.1579,not synonym,not synonym,Levenshtein,0.7
Obetia radula,Ziziphus jujuba,0.2,not synonym,not synonym,Levenshtein,0.7
Debregeasia dentata,Solenostigma mauritianum,0.2083,not synonym,not synonym,Levenshtein,0.7
Ziziphus spina-christi,Rhamnus leucodermis,0.2273,not synonym,not synonym,Levenshtein,0.7
Rhamnus hybrida,Rhamnus ovalifolia,0.5556,not synonym,synonym,Levenshtein,0.7
Cydonia oblonga,Boehmeria praestabilis,0.1818,not synonym,not synonym,Levenshtein,0.7
Aphananthe cuspidata,Galumpita cuspidata,0.55,not synonym,synonym,Levenshtein,0.7
Chaenomeles japonica,Ramium rigidum,0.15,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Boehmeria minor,0.6111,not synonym,synonym,Levenshtein,0.7
Artocarpus altilis,Rhamnoides hippophii,0.15,not synonym,not synonym,Levenshtein,0.7
Maoutia diversifolia,Phyllochlamys spinosa,0.1429,not synonym,not synonym,Levenshtein,0.7
Ficus laurophyllum,Laurophyllum reticulatum,0.25,not synonym,synonym,Levenshtein,0.7
Urtica macrodonta,Urtica macrodonta,1.0,synonym,synonym,Levenshtein,0.7
Holodiscus discolor,Osteomeles pentlandiana,0.087,not synonym,not synonym,Levenshtein,0.7
Trema micranthum,Sorbus kuznetzovii,0.1111,not synonym,not synonym,Levenshtein,0.7
Phenax hirtus,Boehmeria hirta,0.4,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus croceocarpa,Celtis lima,0.1923,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus cyclocardius,Ziziphus cyclocardia,0.6,not synonym,synonym,Levenshtein,0.7
Trema eurhynchum,Parasponia eurhyncha,0.5,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus devoniensis,Pyrus rotundifolia,0.2692,not synonym,synonym,Levenshtein,0.7
Ulmus glabra,Colletia discolor,0.1176,not synonym,not synonym,Levenshtein,0.7
Acaena laxiflora,Acaena laxiflora,1.0,synonym,synonym,Levenshtein,0.7
Dorstenia kameruniana,Cudrania acuminata,0.381,not synonym,not synonym,Levenshtein,0.7
Colubrina macrocarpa,Ficus javensis,0.15,not synonym,not synonym,Levenshtein,0.7
Clarisia ilicifolia,Excoecaria ilicifolia,0.6667,not synonym,synonym,Levenshtein,0.7
Celtis sinensis,Sponia willdenowiana,0.3,not synonym,synonym,Levenshtein,0.7
Neillia tanakae,Stephanandra tanakae,0.5,not synonym,synonym,Levenshtein,0.7
Morus alba,Morus nigriformis,0.3529,not synonym,synonym,Levenshtein,0.7
Cryptandra australis,Cryptandra capitata,0.65,not synonym,synonym,Levenshtein,0.7
Poikilospermum suaveolens,Conocephalus oblanceolatus,0.2692,not synonym,synonym,Levenshtein,0.7
Rhamnus nepalensis,Bosquiea boiviniana,0.0526,not synonym,not synonym,Levenshtein,0.7
Frangula granulosa,Elatostema angusticuneatum,0.1923,not synonym,not synonym,Levenshtein,0.7
Spyridium bifidum,Sorbus omissa,0.2941,not synonym,not synonym,Levenshtein,0.7
Ziziphus angustifolia,Crataegus secta,0.2381,not synonym,not synonym,Levenshtein,0.7
Procris pedunculata,Pyrus haesitans,0.2632,not synonym,not synonym,Levenshtein,0.7
Elatostema heterolobum,Pipturus gaudichaudianus,0.125,not synonym,not synonym,Levenshtein,0.7
Laportea ovalifolia,Fleurya spicata,0.2632,not synonym,synonym,Levenshtein,0.7
Artocarpus elasticus,Artocarpus scortechinii,0.5652,not synonym,synonym,Levenshtein,0.7
Margyricarpus alatus,Boehmeria rigida,0.15,not synonym,not synonym,Levenshtein,0.7
Gonostegia pentandra,Pouzolzia longifolia,0.25,not synonym,synonym,Levenshtein,0.7
Ficus odoardi,Ficus conspicabilis,0.4737,not synonym,synonym,Levenshtein,0.7
Dorstenia arifolia,Dorstenia maris,0.6667,not synonym,synonym,Levenshtein,0.7
Elaeagnus thunbergii,Ramium niveum,0.2,not synonym,not synonym,Levenshtein,0.7
Phylica ericoides,Tylanthus acerosus,0.1667,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus kmetiana,Pyrus sognensis,0.1739,not synonym,not synonym,Levenshtein,0.7
Prunus marsupialis,Procris paludosa,0.2778,not synonym,not synonym,Levenshtein,0.7
Leucosyke javanica,Laportea gaudichaudeana,0.2174,not synonym,not synonym,Levenshtein,0.7
Aria pseudovestita,Aria pseudovestita,1.0,synonym,synonym,Levenshtein,0.7
Urtica membranacea,Urtica neglecta,0.5556,not synonym,synonym,Levenshtein,0.7
Frangula microphylla,Frangula stenophylla,0.8,synonym,synonym,Levenshtein,0.7
Pilea pubescens,Ziziphus talanai,0.125,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus amole,Ziziphus amole,0.5556,not synonym,synonym,Levenshtein,0.7
Ficus mollior,Elaeagnus fargesii,0.1667,not synonym,not synonym,Levenshtein,0.7
Physocarpus monogynus,Bosquiea occidentalis,0.0952,not synonym,not synonym,Levenshtein,0.7
Elatostema cauliflorum,Ficus fredericksburgensis,0.08,not synonym,not synonym,Levenshtein,0.7
Rubus niveus,Rubus sericeus,0.7143,synonym,synonym,Levenshtein,0.7
Pilea punctata,Urtica punctata,0.6667,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus udvardyana,Fleurya glechomifolia,0.04,not synonym,not synonym,Levenshtein,0.7
Artocarpus lacucha,Artocarpus leytensis,0.6,not synonym,synonym,Levenshtein,0.7
Cecropia peltata,Ambaiba peltata,0.5625,not synonym,synonym,Levenshtein,0.7
Hedlundia scannelliana,Pyrus scannelliana,0.6364,not synonym,synonym,Levenshtein,0.7
Aria graeca,Alicastrum gaudichaudii,0.3043,not synonym,not synonym,Levenshtein,0.7
Photinia integrifolia,Zizyphus pomaderrioides,0.1739,not synonym,not synonym,Levenshtein,0.7
Pilea gracilis,Pilea purpurella,0.5,not synonym,synonym,Levenshtein,0.7
Hijmania angusticornis,Acalypha capensis,0.2273,not synonym,not synonym,Levenshtein,0.7
Aruncus sylvester,Ulmaria kamtschatica,0.1,not synonym,synonym,Levenshtein,0.7
Discocnide mexicana,Bosqueia thouarsiana,0.2,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Leucococcus vimineus,0.15,not synonym,synonym,Levenshtein,0.7
Crataegus sanguinea,Fusticus vera,0.2632,not synonym,not synonym,Levenshtein,0.7
Acaena elongata,Ancistrum elongatum,0.5263,not synonym,synonym,Levenshtein,0.7
Laportea aestuans,Talguenea costata,0.3529,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis dubia,Mespilus tinctoria,0.2222,not synonym,synonym,Levenshtein,0.7
Physocarpus capitatus,Physocarpus tomentosus,0.6818,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus eugenii-kelleri,Pyrus eugenii-kelleri,0.6667,not synonym,synonym,Levenshtein,0.7
Parietaria circeaefolia,Sponia argentea,0.2609,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus bidens,Crataegus leiophylla,0.1,not synonym,not synonym,Levenshtein,0.7
Hedlundia croatica,Pyrus croatica,0.5556,not synonym,synonym,Levenshtein,0.7
Pseudolmedia glabrata,Pseudolmedia simiarum,0.619,not synonym,synonym,Levenshtein,0.7
Crataegus pruinosa,Crataegus aspera,0.6111,not synonym,synonym,Levenshtein,0.7
Zelkova abelicea,Quercus cretensis,0.1176,not synonym,synonym,Levenshtein,0.7
Prunus transarisanensis,Cerasus transarisanensis,0.8333,synonym,synonym,Levenshtein,0.7
Pouzolzia zeylanica,Boehmeria alienata,0.3158,not synonym,synonym,Levenshtein,0.7
Procris pedunculata,Urtica biloba,0.2105,not synonym,synonym,Levenshtein,0.7
Oreocnide pedunculata,Villebrunea pedunculata,0.5652,not synonym,synonym,Levenshtein,0.7
Physocarpus malvaceus,Physocarpus pubescens,0.7143,synonym,synonym,Levenshtein,0.7
Ficus bracteata,Morus bombycis,0.2667,not synonym,not synonym,Levenshtein,0.7
Atadinus alpinus,Alaternus alpinus,0.7647,synonym,synonym,Levenshtein,0.7
Aria umbellata,Pyrus turcica,0.1429,not synonym,synonym,Levenshtein,0.7
Spyridium globulosum,Pomaderris pyrrhophylla,0.087,not synonym,synonym,Levenshtein,0.7
Phippsiomeles mexicana,Urostigma manok,0.2273,not synonym,not synonym,Levenshtein,0.7
Gouania corylifolia,Photinia subparvifolia,0.5,not synonym,not synonym,Levenshtein,0.7
Didymodoxa capensis,Adenorachis arbutifolia,0.1304,not synonym,not synonym,Levenshtein,0.7
Potentilla multifida,Myrianthus seretii,0.2,not synonym,not synonym,Levenshtein,0.7
Endotropis alnifolia,Ventia alnifolia,0.65,not synonym,synonym,Levenshtein,0.7
Pilea variegata,Pseudopipturus discolor,0.1304,not synonym,not synonym,Levenshtein,0.7
Clarisia ilicifolia,Sorocea stenophylla,0.2105,not synonym,synonym,Levenshtein,0.7
Cryptandra tomentosa,Ficus laceratifolia,0.2,not synonym,not synonym,Levenshtein,0.7
Artocarpus chama,Artocarpus chaplasha,0.75,synonym,synonym,Levenshtein,0.7
Brosimum lactescens,Dorstenia kyimbilaensis,0.2174,not synonym,not synonym,Levenshtein,0.7
Trema micranthum,Celtis macrophylla,0.2222,not synonym,synonym,Levenshtein,0.7
Celtis tetrandra,Celtis kunmingensis,0.4211,not synonym,synonym,Levenshtein,0.7
Ficus benjamina,Ulmus serratifrons,0.3889,not synonym,not synonym,Levenshtein,0.7
Ficus elastica,Ficus metallica,0.7333,synonym,synonym,Levenshtein,0.7
Ficus lamponga,Taxotrophis rectinervis,0.1304,not synonym,not synonym,Levenshtein,0.7
Pourthiaea villosa,Sorbus latissima,0.2778,not synonym,not synonym,Levenshtein,0.7
Coussapoa ovalifolia,Ficus humilis,0.25,not synonym,not synonym,Levenshtein,0.7
Malacomeles nervosa,Cotoneaster nervosa,0.4737,not synonym,synonym,Levenshtein,0.7
Elatostema undulatum,Cotoneaster hybrida,0.15,not synonym,not synonym,Levenshtein,0.7
Frangula macrocarpa,Rhamnus macrocarpa,0.6842,not synonym,synonym,Levenshtein,0.7
Morus alba,Morus multicaulis,0.4706,not synonym,synonym,Levenshtein,0.7
Pilea buchenavii,Pilea buchenaui,0.875,synonym,synonym,Levenshtein,0.7
Scepocarpus thonneri,Cerasus iuliana,0.3,not synonym,not synonym,Levenshtein,0.7
Berchemia flavescens,Zizyphus flavescens,0.55,not synonym,synonym,Levenshtein,0.7
Dendrocnide sinuata,Urticastrum crenulatum,0.2273,not synonym,synonym,Levenshtein,0.7
Pourthiaea sorbifolia,Photinia sorbifolia,0.7143,synonym,synonym,Levenshtein,0.7
Prainea scandens,Pyrus vexans,0.25,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis glabrescens,Pyrus serpentae,0.1667,not synonym,synonym,Levenshtein,0.7
Boehmeria sieboldiana,Cerasus californica,0.1905,not synonym,not synonym,Levenshtein,0.7
Scepocarpus trinervis,Urera gilletii,0.2381,not synonym,synonym,Levenshtein,0.7
Celtis timorensis,Celtis hamata,0.4706,not synonym,synonym,Levenshtein,0.7
Pouzolzia sanguinea,Ficus daemonum,0.1579,not synonym,not synonym,Levenshtein,0.7
Physocarpus amurensis,Opulaster ribesifolius,0.1364,not synonym,synonym,Levenshtein,0.7
Crataegus holmesiana,Crataegus villipes,0.6,not synonym,synonym,Levenshtein,0.7
Poikilospermum forbesii,Celtis subdentata,0.1304,not synonym,not synonym,Levenshtein,0.7
Ficus punctata,Celtis smallii,0.0714,not synonym,not synonym,Levenshtein,0.7
Ficus heteropleura,Ficus crenulata,0.5,not synonym,synonym,Levenshtein,0.7
Aphanes arvensis,Albrandia timorensis,0.45,not synonym,not synonym,Levenshtein,0.7
Potentilla multifida,Pygeum tetradenium,0.15,not synonym,not synonym,Levenshtein,0.7
Pilea tetraphylla,Adicea tetraphylla,0.8333,synonym,synonym,Levenshtein,0.7
Potentilla frigida,Potentilla helvetica,0.65,not synonym,synonym,Levenshtein,0.7
Ficus holosericea,Elaeagnus elliptica,0.2632,not synonym,not synonym,Levenshtein,0.7
Sorbaronia monstrosa,Ziziphus chinensis,0.1,not synonym,not synonym,Levenshtein,0.7
Pseudolmedia macrophylla,Trichocephalus laevis,0.125,not synonym,not synonym,Levenshtein,0.7
Ceanothus fendleri,Rhamnus crini,0.2778,not synonym,not synonym,Levenshtein,0.7
Didymodoxa capensis,Urtica peduncularis,0.1053,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus sellii,Sorbus sellii,0.619,not synonym,synonym,Levenshtein,0.7
Photinia integrifolia,Stranvaesia scandens,0.0952,not synonym,synonym,Levenshtein,0.7
Paliurus spina-christi,Ziziphus paliurus,0.3636,not synonym,synonym,Levenshtein,0.7
Artocarpus lacucha,Artocarpus acuminatissimus,0.5385,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus udvardyana,Pyrus udvardyana,0.6,not synonym,synonym,Levenshtein,0.7
Rosa beggeriana,Artocarpus lingnanensis,0.2609,not synonym,not synonym,Levenshtein,0.7
Laportea interrupta,Fleurya glomerata,0.3158,not synonym,synonym,Levenshtein,0.7
Ampalis dimepate,Eriobotrya grandiflora,0.0909,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis dubia,Eriobotrya dubia,0.3889,not synonym,synonym,Levenshtein,0.7
Colubrina retusa,Cormonema retusum,0.5294,not synonym,synonym,Levenshtein,0.7
Atadinus libanoticus,Rhamnus castaneifolia,0.2857,not synonym,synonym,Levenshtein,0.7
Bosqueiopsis gilletii,Bosqueiopsis parvifolia,0.6087,not synonym,synonym,Levenshtein,0.7
Fatoua villosa,Fatoua japonica,0.5333,not synonym,synonym,Levenshtein,0.7
Parietaria platyphyllos,Parietaria platyphyllos,1.0,synonym,synonym,Levenshtein,0.7
Pourthiaea beauverdiana,Naegelia dubia,0.2609,not synonym,not synonym,Levenshtein,0.7
Parietaria platyphyllos,Mertensia senegalensis,0.2609,not synonym,not synonym,Levenshtein,0.7
Artocarpus lacucha,Artocarpus dasyphyllus,0.5909,not synonym,synonym,Levenshtein,0.7
Aria avonensis,Pyrus avonensis,0.7333,synonym,synonym,Levenshtein,0.7
Colubrina beccariana,Ziziphus elmeri,0.2,not synonym,synonym,Levenshtein,0.7
Artocarpus altilis,Parietaria nitens,0.3333,not synonym,not synonym,Levenshtein,0.7
Ficus mollior,Ficus spadicea,0.5,not synonym,synonym,Levenshtein,0.7
Dendrocnide excelsa,Gouania hawaiiensis,0.0526,not synonym,not synonym,Levenshtein,0.7
Gouania hillebrandii,Isodendron fauriei,0.15,not synonym,synonym,Levenshtein,0.7
Rhamnus schneideri,Bosqueia danguyana,0.0556,not synonym,not synonym,Levenshtein,0.7
Aruncus sylvester,Eriobotrya elliptica,0.15,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus mergenthaleriana,Pyrus mergenthaleriana,0.6774,not synonym,synonym,Levenshtein,0.7
Gouania frangulifolia,Laportea meyeniana,0.1429,not synonym,not synonym,Levenshtein,0.7
Potentilla concinna,Crataegus paramoena,0.1579,not synonym,not synonym,Levenshtein,0.7
Scutia buxifolia,Neillia glandulocalyx,0.2381,not synonym,not synonym,Levenshtein,0.7
Artocarpus integer,Polyphema champeden,0.1053,not synonym,synonym,Levenshtein,0.7
Trema tomentosum,Ficus hainanensis,0.1765,not synonym,not synonym,Levenshtein,0.7
Laportea cuneata,Urtica cuneata,0.625,not synonym,synonym,Levenshtein,0.7
Acaena poterioides,Urtica urens,0.2222,not synonym,not synonym,Levenshtein,0.7
Acaena novae-zelandiae,Acaena macrantha,0.5,not synonym,synonym,Levenshtein,0.7
Pilea inaequalis,Adicea repens,0.3125,not synonym,synonym,Levenshtein,0.7
Achudemia myriantha,Piletophyllum micropetalum,0.1538,not synonym,not synonym,Levenshtein,0.7
Ulmus hollandica,Ulmus scabrosa,0.5,not synonym,synonym,Levenshtein,0.7
Heteromeles arbutifolia,Morus tokwa,0.2609,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus hybrida,Sorbus parumlobata,0.2273,not synonym,synonym,Levenshtein,0.7
Ficus neriifolia,Spiraea grossulariifolia,0.4167,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis lanceolata,Rhaphiolepis hainanensis,0.625,not synonym,synonym,Levenshtein,0.7
Pomaderris intermedia,Urtica pulus,0.0952,not synonym,not synonym,Levenshtein,0.7
Photinia griffithii,Photinia franchetiana,0.5238,not synonym,synonym,Levenshtein,0.7
Parietaria mauritanica,Ceanothus intermedius,0.1364,not synonym,not synonym,Levenshtein,0.7
Pilea urticifolia,Dubrueilia semidentata,0.2727,not synonym,synonym,Levenshtein,0.7
Ziziphus trinervis,Decorima trinervis,0.5556,not synonym,synonym,Levenshtein,0.7
Didymodoxa capensis,Didymotoca debilis,0.5789,not synonym,synonym,Levenshtein,0.7
Spiraea japonica,Spiraea foxii,0.625,not synonym,synonym,Levenshtein,0.7
Ulmus hollandica,Aronia nigra,0.1875,not synonym,not synonym,Levenshtein,0.7
Boehmeria brevirostris,Dorstenia mogandjensis,0.3182,not synonym,not synonym,Levenshtein,0.7
Gouania mauritiana,Ziziphus spina-christi,0.1364,not synonym,not synonym,Levenshtein,0.7
Rosa mariaegraebneriae,Rosa novae-angliae,0.5455,not synonym,synonym,Levenshtein,0.7
Maclura tricuspidata,Cudrania tricuspidata,0.6667,not synonym,synonym,Levenshtein,0.7
Pouzolzia zeylanica,Pouzolzia johnsoniana,0.619,not synonym,synonym,Levenshtein,0.7
Artocarpus integer,Planera carpinifolia,0.25,not synonym,not synonym,Levenshtein,0.7
Pyracantha koidzumii,Rhamnus coronula,0.25,not synonym,not synonym,Levenshtein,0.7
Crataegus pruinosa,Perebea elegans,0.1667,not synonym,not synonym,Levenshtein,0.7
