species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Encholirium magalhaesii,Encholirium suzannae,0.6522,not synonym,synonym,Levenshtein,0.7
Luzula pilosa,Festuca denticulata,0.3158,not synonym,not synonym,Levenshtein,0.7
Scleria poeppigii,Hypolepis capitellum,0.2,not synonym,not synonym,Levenshtein,0.7
Ficinia oligantha,Gravisia aripensis,0.3333,not synonym,not synonym,Levenshtein,0.7
Sibirotrisetum turcicum,Vriesea naundorffiae,0.1304,not synonym,not synonym,Levenshtein,0.7
Elegia racemosa,Restio racemosus,0.5625,not synonym,synonym,Levenshtein,0.7
Syngonanthus helminthorrhizus,Dupatya helminthorhiza,0.5517,not synonym,synonym,Levenshtein,0.7
Jagrantia monstrum,Werauhia monstrum,0.7222,synonym,synonym,Levenshtein,0.7
Racinaea sinuosa,Tillandsia sinuosa,0.5556,not synonym,synonym,Levenshtein,0.7
Ichnanthus pallens,Hildaea pallens,0.5,not synonym,synonym,Levenshtein,0.7
Mullerochloa moreheadiana,Arundinaria moreheadiana,0.56,not synonym,synonym,Levenshtein,0.7
Paepalanthus latifolius,Mariscus scirpodeus,0.3043,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia figariana,Raddiella molliculma,0.1905,not synonym,not synonym,Levenshtein,0.7
Cynosurus echinatus,Falona echinata,0.4737,not synonym,synonym,Levenshtein,0.7
Bulbostylis contexta,Bulbostylis burkei,0.65,not synonym,synonym,Levenshtein,0.7
Tetraria flexuosa,Elynanthus aristatus,0.1,not synonym,synonym,Levenshtein,0.7
Encholirium spectabile,Nidularium insularis,0.4091,not synonym,not synonym,Levenshtein,0.7
Comanthera nivea,Syngonanthus comosus,0.25,not synonym,synonym,Levenshtein,0.7
Cinnagrostis leiophylla,Deyeuxia picta,0.1739,not synonym,synonym,Levenshtein,0.7
Lasiacis sloanei,Panicum divaricatum,0.2105,not synonym,synonym,Levenshtein,0.7
Catopsis nitida,Tillandsia nitida,0.5294,not synonym,synonym,Levenshtein,0.7
Comanthera caespitosa,Dupatya caespitosa,0.6667,not synonym,synonym,Levenshtein,0.7
Gahnia schoenoides,Schoenus spilocarpus,0.25,not synonym,synonym,Levenshtein,0.7
Festuca lemanii,Festuca pictaviensis,0.55,not synonym,synonym,Levenshtein,0.7
Sasa senanensis,Sasa perexuguoseta,0.3889,not synonym,synonym,Levenshtein,0.7
Billbergia zebrina,Billbergia canterae,0.6316,not synonym,synonym,Levenshtein,0.7
Bulbostylis atrosanguinea,Mapania parvibractea,0.2,not synonym,not synonym,Levenshtein,0.7
Mapania macrocephala,Pandanophyllum macrocephalum,0.5357,not synonym,synonym,Levenshtein,0.7
Catopsis nutans,Tillandsia vitellina,0.25,not synonym,synonym,Levenshtein,0.7
Sasaella yamakitensis,Desmazeria loliacea,0.1905,not synonym,not synonym,Levenshtein,0.7
Restio helenae,Ischyrolepis helenae,0.5,not synonym,synonym,Levenshtein,0.7
Juncus inflexus,Juncus warakensis,0.5294,not synonym,synonym,Levenshtein,0.7
Festuca membranacea,Vulpia linneana,0.2632,not synonym,synonym,Levenshtein,0.7
Paepalanthus bifidus,Eriocaulon acrotrichum,0.1818,not synonym,synonym,Levenshtein,0.7
Gahnia aristata,Mariscus aristatus,0.5,not synonym,synonym,Levenshtein,0.7
Sasamorpha oshidensis,Neosasamorpha shigaensis,0.75,synonym,synonym,Levenshtein,0.7
Catapodium marinum,Desmazeria loliacea,0.1579,not synonym,synonym,Levenshtein,0.7
Billbergia vittata,Tillandsia moreliana,0.4,not synonym,synonym,Levenshtein,0.7
Encholirium spectabile,Encholirium hoehneanum,0.5909,not synonym,synonym,Levenshtein,0.7
Syngonanthus simplex,Pepinia rubiginosa,0.15,not synonym,not synonym,Levenshtein,0.7
Aechmea splendida,Homalotrichon pubescens,0.1739,not synonym,not synonym,Levenshtein,0.7
Machaerina gunnii,Dinebra srilankensis,0.3,not synonym,not synonym,Levenshtein,0.7
Ficinia bulbosa,Sodiroa trianae,0.2,not synonym,not synonym,Levenshtein,0.7
Carex filifolia,Canistrum cyathiforme,0.3333,not synonym,not synonym,Levenshtein,0.7
Cleistogenes serotina,Diplachne patula,0.2857,not synonym,synonym,Levenshtein,0.7
Paepalanthus scholiophyllus,Paepalanthus scholiophyllus,1.0,synonym,synonym,Levenshtein,0.7
Scleria rugosa,Zerna bromoides,0.2667,not synonym,not synonym,Levenshtein,0.7
Eriophorum medium,Tillandsia tessellata,0.0952,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia figariana,Bambusa ontakensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Baloskion australe,Restio australis,0.5556,not synonym,synonym,Levenshtein,0.7
Catopsis berteroniana,Platyaechmea anomala,0.2381,not synonym,not synonym,Levenshtein,0.7
Machaerina maingayi,Pterodes flavescens,0.0526,not synonym,not synonym,Levenshtein,0.7
Eriocaulon benthamii,Hohenbergia leucostele,0.0909,not synonym,not synonym,Levenshtein,0.7
Machaerina falcata,Cladium latifolium,0.1111,not synonym,synonym,Levenshtein,0.7
Dimeria ornithopoda,Thamnochortus dichotomus,0.25,not synonym,not synonym,Levenshtein,0.7
Juncus uniglumis,Juncus uniglumis,1.0,synonym,synonym,Levenshtein,0.7
Restio bifidus,Fargesia densiflora,0.3158,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia rufa,Eriocaulon juniperinum,0.1818,not synonym,not synonym,Levenshtein,0.7
Schizachyrium sanguineum,Hypolytrum schaderianum,0.3333,not synonym,not synonym,Levenshtein,0.7
Carex sampsonii,Carex cavaleriei,0.5625,not synonym,synonym,Levenshtein,0.7
Sasaella ramosa,Nardus thomaea,0.2,not synonym,not synonym,Levenshtein,0.7
Dimeria chloridiformis,Fimbristylis compressa,0.2727,not synonym,not synonym,Levenshtein,0.7
Bulbostylis pauciflora,Bulbostylis ekmanii,0.5455,not synonym,synonym,Levenshtein,0.7
Indocalamus tessellatus,Sasa ragamovskii,0.1304,not synonym,synonym,Levenshtein,0.7
Neoregelia laevis,Karatas candida,0.1765,not synonym,synonym,Levenshtein,0.7
Lindmania serrulata,Lindmania sessilis,0.6842,not synonym,synonym,Levenshtein,0.7
Mnesithea laevis,Rottboellia laevis,0.4444,not synonym,synonym,Levenshtein,0.7
Carex angustinowiczii,Anthophyllum urvillei,0.0952,not synonym,not synonym,Levenshtein,0.7
Calyptrocarya glomerulata,Hypolytrum multinerve,0.2,not synonym,synonym,Levenshtein,0.7
Rhynchospora amazonica,Dichromena amazonica,0.5909,not synonym,synonym,Levenshtein,0.7
Eriocaulon echinulatum,Eriocaulon seticuspe,0.5909,not synonym,synonym,Levenshtein,0.7
Guzmania calamifolia,Syngonanthus mendesii,0.1429,not synonym,not synonym,Levenshtein,0.7
Tetraria setacea,Stenotalis ramosissima,0.3182,not synonym,not synonym,Levenshtein,0.7
Paepalanthus divaricatus,Eriocaulon divaricatum,0.5,not synonym,synonym,Levenshtein,0.7
Ampelodesmos mauritanicus,Eriophorum fauriei,0.28,not synonym,not synonym,Levenshtein,0.7
Cephalocarpus ptariensis,Everardia ptariensis,0.5833,not synonym,synonym,Levenshtein,0.7
Hechtia rosea,Billbergia rhedonensis,0.2727,not synonym,not synonym,Levenshtein,0.7
Syngonanthus verticillatus,Paepalanthus verticillatus,0.7692,synonym,synonym,Levenshtein,0.7
Osvaldoa valida,Ptilagrostis dichotoma,0.1818,not synonym,not synonym,Levenshtein,0.7
Hypodiscus alboaristatus,Hypodiscus capitatus,0.75,synonym,synonym,Levenshtein,0.7
Chamaedendron fragilis,Tetraria fragilis,0.5,not synonym,synonym,Levenshtein,0.7
Askidiosperma chartaceum,Eriocaulon langsdorffii,0.0417,not synonym,not synonym,Levenshtein,0.7
Bulbostylis subaphylla,Fimbristylis harrisii,0.3636,not synonym,synonym,Levenshtein,0.7
Rhytachne rottboellioides,Fimbristylis brevifolia,0.12,not synonym,not synonym,Levenshtein,0.7
Ficinia brevifolia,Melancranis brevifolia,0.6364,not synonym,synonym,Levenshtein,0.7
Scleria brownii,Pourretia mexicana,0.2222,not synonym,not synonym,Levenshtein,0.7
Juncus nevadensis,Nidularium superbum,0.1053,not synonym,not synonym,Levenshtein,0.7
Gigantochloa laevis,Bambusa laevis,0.4737,not synonym,synonym,Levenshtein,0.7
Racinaea aeris-incola,Stenophyllus sellowianus,0.0833,not synonym,not synonym,Levenshtein,0.7
Scleria macrophylla,Scleria phyllomacra,0.4737,not synonym,synonym,Levenshtein,0.7
Cinnagrostis rigescens,Bromidium spectabile,0.0455,not synonym,synonym,Levenshtein,0.7
Miscanthidium junceum,Cleistachne teretifolia,0.1304,not synonym,synonym,Levenshtein,0.7
Juncus inflexus,Cladium acutum,0.1333,not synonym,not synonym,Levenshtein,0.7
Sasaella hidaensis,Restio hirtellus,0.3333,not synonym,not synonym,Levenshtein,0.7
Vriesea lubbersii,Agrostis panicea,0.0588,not synonym,not synonym,Levenshtein,0.7
Fimbristylis autumnalis,Mayaca brasilii,0.2174,not synonym,not synonym,Levenshtein,0.7
Abolboda americana,Cryptangium densifolium,0.1304,not synonym,not synonym,Levenshtein,0.7
Luzula elegans,Ebingeria elegans,0.5294,not synonym,synonym,Levenshtein,0.7
Hyparrhenia anthistirioides,Hyparrhenia quinqueplex,0.5185,not synonym,synonym,Levenshtein,0.7
Scleria corymbosa,Cynodon donax,0.1765,not synonym,not synonym,Levenshtein,0.7
Leymus chinensis,Melocanna excelsa,0.1176,not synonym,not synonym,Levenshtein,0.7
Tetraria octandra,Tetrariopsis octandra,0.7619,synonym,synonym,Levenshtein,0.7
Hypolytrum senegalense,Rhodostachys argentina,0.1818,not synonym,not synonym,Levenshtein,0.7
Pitcairnia filifera,Eragrostis jardinii,0.1053,not synonym,not synonym,Levenshtein,0.7
Pseudechinolaena polystachya,Panicum heterochlamys,0.2143,not synonym,synonym,Levenshtein,0.7
Sasa kurilensis,Sasa notoensis,0.6667,not synonym,synonym,Levenshtein,0.7
Machaerina filifolia,Festuca quadriflora,0.15,not synonym,not synonym,Levenshtein,0.7
Lasiacis maculata,Panicum lanatum,0.3529,not synonym,synonym,Levenshtein,0.7
Nevillea obtusissimus,Restio obtusissimus,0.6667,not synonym,synonym,Levenshtein,0.7
Guzmania virescens,Fimbristylis oritrephes,0.2609,not synonym,not synonym,Levenshtein,0.7
Polypogon monspeliensis,Phalaris aristata,0.1304,not synonym,synonym,Levenshtein,0.7
Fimbristylis argentea,Tillandsia vigeri,0.2381,not synonym,not synonym,Levenshtein,0.7
Billbergia distachia,Billbergia bakeri,0.6,not synonym,synonym,Levenshtein,0.7
Vriesea simplex,Sinarundinaria hookeriana,0.16,not synonym,not synonym,Levenshtein,0.7
Fimbristylis vahlii,Hypolaena benthamii,0.1053,not synonym,not synonym,Levenshtein,0.7
Fimbristylis ferruginea,Scirpus brevifolius,0.1304,not synonym,synonym,Levenshtein,0.7
Bulbostylis thouarsii,Scirpus thouarsii,0.5238,not synonym,synonym,Levenshtein,0.7
Racinaea marioportillae,Tillandsia marioportillae,0.68,not synonym,synonym,Levenshtein,0.7
Sasa palmata,Sasa inequilateralis,0.4,not synonym,synonym,Levenshtein,0.7
Apocopis paleaceus,Andropogon paleaceus,0.65,not synonym,synonym,Levenshtein,0.7
Hypolytrum supervacuum,Mapania supervacuum,0.5909,not synonym,synonym,Levenshtein,0.7
Festuca filiformis,Festuca querceticola,0.4,not synonym,synonym,Levenshtein,0.7
Pitcairnia harrylutheri,Andropogon lhotzkyi,0.1304,not synonym,not synonym,Levenshtein,0.7
Brachyelytrum erectum,Andropogon flexilis,0.0952,not synonym,not synonym,Levenshtein,0.7
Chloris cryptosachya,Chloris cryptosachya,1.0,synonym,synonym,Levenshtein,0.7
Staberoha aemula,Dichromena minarum,0.2222,not synonym,not synonym,Levenshtein,0.7
Billbergia saundersii,Billbergia fosteriana,0.5714,not synonym,synonym,Levenshtein,0.7
Festuca altissima,Schedonorus sylvaticus,0.1364,not synonym,synonym,Levenshtein,0.7
Machaerina sinclairii,Leymus yiwuensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Schizachyrium exile,Ichnanthus lagotis,0.2105,not synonym,not synonym,Levenshtein,0.7
Ficinia ecklonea,Melancranis gracilis,0.2,not synonym,synonym,Levenshtein,0.7
Bulbostylis paradoxa,Eriocaulon sphacelatum,0.1818,not synonym,synonym,Levenshtein,0.7
Schizostachyum blumei,Schizostachyum longispiculatum,0.5333,not synonym,synonym,Levenshtein,0.7
Polypogon imberbis,Chaetotropis rioplatensis,0.28,not synonym,synonym,Levenshtein,0.7
Eriocaulon pygmaeum,Eriocaulon pygmaeum,1.0,synonym,synonym,Levenshtein,0.7
Restio pygmaeus,Carex plena,0.2,not synonym,not synonym,Levenshtein,0.7
Catapodium hemipoa,Triticum hemipoa,0.6111,not synonym,synonym,Levenshtein,0.7
Vriesea paraibica,Raspailia agrostoides,0.1905,not synonym,not synonym,Levenshtein,0.7
Ficinia acuminata,Mesoamerantha dichroantha,0.24,not synonym,not synonym,Levenshtein,0.7
Fimbristylis dipsacea,Isolepis dipsacea,0.5714,not synonym,synonym,Levenshtein,0.7
Catapodium marinum,Stenophyllus argentinus,0.3043,not synonym,not synonym,Levenshtein,0.7
Cutandia maritima,Festuca lanceolata,0.1667,not synonym,synonym,Levenshtein,0.7
Arundo donax,Amphidonax bifaria,0.2778,not synonym,synonym,Levenshtein,0.7
Cryptangium verticillatum,Cryptangium ciliatum,0.76,synonym,synonym,Levenshtein,0.7
Guzmania zahnii,Vriesea triflora,0.0625,not synonym,not synonym,Levenshtein,0.7
Festuca bromoides,Mygalurus bromoides,0.5789,not synonym,synonym,Levenshtein,0.7
Werauhia pedicellata,Thecophyllum turbinatum,0.1739,not synonym,synonym,Levenshtein,0.7
Machaerina milnei,Mariscus milnei,0.5294,not synonym,synonym,Levenshtein,0.7
Guzvriesea magnifica,Guzlutheria magnifica,0.7143,synonym,synonym,Levenshtein,0.7
Scleria martii,Scleria pyramidalis,0.5789,not synonym,synonym,Levenshtein,0.7
Brachyelytrum japonicum,Brachyelytrum japonicum,1.0,synonym,synonym,Levenshtein,0.7
Scleria corymbosa,Sasa laetevirens,0.1765,not synonym,not synonym,Levenshtein,0.7
Moorochloa eruciformis,Panicum koenigii,0.1818,not synonym,synonym,Levenshtein,0.7
Schizachyrium scoparium,Typha sibirica,0.2174,not synonym,not synonym,Levenshtein,0.7
Chloris filiformis,Rhynchospora smallii,0.15,not synonym,not synonym,Levenshtein,0.7
Rhynchospora corymbosa,Schoenus articulatus,0.1818,not synonym,synonym,Levenshtein,0.7
Cinnagrostis rupestris,Pothuava subpetiolata,0.0909,not synonym,not synonym,Levenshtein,0.7
Racinaea crispa,Guzmania crispa,0.5333,not synonym,synonym,Levenshtein,0.7
Polypogon adscendens,Calopsis filiformis,0.2,not synonym,not synonym,Levenshtein,0.7
Guzmania sanguinea,Guzmania sanguinea,1.0,synonym,synonym,Levenshtein,0.7
Thamnochortus nutans,Plumaria angustifolia,0.1429,not synonym,not synonym,Levenshtein,0.7
Platycaulos anceps,Restio anceps,0.5,not synonym,synonym,Levenshtein,0.7
Bulbostylis schimperiana,Isolepis schimperiana,0.6667,not synonym,synonym,Levenshtein,0.7
Syngonanthus syngonanthoides,Nidularium makoyanum,0.2143,not synonym,not synonym,Levenshtein,0.7
Aechmea weilbachii,Lamprococcus weilbachii,0.5652,not synonym,synonym,Levenshtein,0.7
Festuca purpurascens,Aechmea kienastii,0.25,not synonym,not synonym,Levenshtein,0.7
Blysmus compressus,Blysmopsis compressus,0.8095,synonym,synonym,Levenshtein,0.7
Bulbostylis atracuminata,Nemum atracuminatum,0.4583,not synonym,synonym,Levenshtein,0.7
Holcus annuus,Cladium lavarum,0.2667,not synonym,not synonym,Levenshtein,0.7
Lasiacis maculata,Panicum sorghoideum,0.1579,not synonym,synonym,Levenshtein,0.7
Restio ramosissimus,Calorophus gracilis,0.1579,not synonym,synonym,Levenshtein,0.7
Machaerina gunnii,Festuca dumetorum,0.0,not synonym,not synonym,Levenshtein,0.7
Ichnanthus tenuis,Ichnanthus tamayonis,0.7,synonym,synonym,Levenshtein,0.7
Kengyilia grandiglumis,Hypolytrum senegalense,0.1364,not synonym,not synonym,Levenshtein,0.7
Luzula pilosa,Tussacia apicroides,0.3158,not synonym,not synonym,Levenshtein,0.7
Paepalanthus plumosus,Oplismenus parvifolius,0.2727,not synonym,not synonym,Levenshtein,0.7
Paepalanthus incanus,Dupatya incana,0.45,not synonym,synonym,Levenshtein,0.7
Leptochloa caudata,Diplachne caudata,0.6111,not synonym,synonym,Levenshtein,0.7
Neololeba atra,Dendrocalamus papuanus,0.2727,not synonym,synonym,Levenshtein,0.7
Bulbostylis barbata,Scirpus barbatus,0.3684,not synonym,synonym,Levenshtein,0.7
Ochagavia carnea,Bromelia longifolia,0.1579,not synonym,synonym,Levenshtein,0.7
Vriesea pleiosticha,Sasa oseana,0.3158,not synonym,not synonym,Levenshtein,0.7
Festuca scabra,Gigantochloa kathaensis,0.2174,not synonym,not synonym,Levenshtein,0.7
Werauhia notata,Vriesea notata,0.6,not synonym,synonym,Levenshtein,0.7
Pitcairnia membranifolia,Hepetis membranifolia,0.625,not synonym,synonym,Levenshtein,0.7
Typha laxmannii,Typha poitiaei,0.4667,not synonym,synonym,Levenshtein,0.7
Bromelia karatas,Bromelia acanga,0.6875,not synonym,synonym,Levenshtein,0.7
Leptochloa panicea,Festuca filiformis,0.1667,not synonym,synonym,Levenshtein,0.7
Juncus llanquihuensis,Mayaca longipes,0.2857,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria reflexiaristata,Agropyron jacutorum,0.1613,not synonym,synonym,Levenshtein,0.7
Neoregelia concentrica,Machaerina stradbrokensis,0.16,not synonym,not synonym,Levenshtein,0.7
Paepalanthus fluviatilis,Eriocaulon amplexicaule,0.1667,not synonym,synonym,Levenshtein,0.7
Leymus angustus,Triticum angustum,0.5294,not synonym,synonym,Levenshtein,0.7
Bulbostylis humilis,Restio dichotomus,0.1579,not synonym,not synonym,Levenshtein,0.7
Bulbostylis hispidula,Karatas binotii,0.1905,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia hirta,Andropogon pubescens,0.05,not synonym,synonym,Levenshtein,0.7
Chrysopogon zizanioides,Holcus zizanioides,0.6087,not synonym,synonym,Levenshtein,0.7
Leersia oryzoides,Hypogynium absimile,0.1579,not synonym,not synonym,Levenshtein,0.7
Scleroschoenus arthrostyloides,Hypogynium leptocomum,0.1667,not synonym,not synonym,Levenshtein,0.7
Tetraria fasciata,Schoenus microstachyus,0.1364,not synonym,synonym,Levenshtein,0.7
Hechtia aquamarina,Hechtia pueblensis,0.4444,not synonym,synonym,Levenshtein,0.7
Ficinia stolonifera,Aechmea andersoniana,0.3,not synonym,not synonym,Levenshtein,0.7
Sasaella hidaensis,Arundinaria elegantissima,0.2,not synonym,synonym,Levenshtein,0.7
Avenula pubescens,Festuca cristata,0.2353,not synonym,synonym,Levenshtein,0.7
Festuca altissima,Xyris commixta,0.1176,not synonym,not synonym,Levenshtein,0.7
Cynosurus elegans,Chrysurus elegans,0.8235,synonym,synonym,Levenshtein,0.7
Willdenowia teres,Restio dichotomus,0.1176,not synonym,synonym,Levenshtein,0.7
Werauhia viridiflora,Vriesea viminalis,0.35,not synonym,synonym,Levenshtein,0.7
Ammochloa palaestina,Aegilops exaltata,0.3,not synonym,not synonym,Levenshtein,0.7
Corynephorus canescens,Aira canescens,0.5,not synonym,synonym,Levenshtein,0.7
Luzula alpina,Lagenocarpus comatus,0.2,not synonym,not synonym,Levenshtein,0.7
Sibirotrisetum turcicum,Drepanostachyum falconeri,0.2,not synonym,not synonym,Levenshtein,0.7
Ficinia filiformis,Ficinia ludwigii,0.5556,not synonym,synonym,Levenshtein,0.7
Arctopoa eminens,Eriachne gracilescens,0.2857,not synonym,not synonym,Levenshtein,0.7
Calyptrocarya glomerulata,Becquerelia calyptrocarya,0.2,not synonym,synonym,Levenshtein,0.7
Aechmea recurvata,Ortgiesia recurvata,0.6316,not synonym,synonym,Levenshtein,0.7
Neololeba atra,Arundarbor tenuis,0.1176,not synonym,synonym,Levenshtein,0.7
Anadelphia trispiculata,Pobeguinea trispiculata,0.6087,not synonym,synonym,Levenshtein,0.7
Fimbristylis juncea,Fimbristylis nukahivensis,0.6,not synonym,synonym,Levenshtein,0.7
Schizachyrium condensatum,Andropogon rectirhachis,0.04,not synonym,synonym,Levenshtein,0.7
Centrolepis drummondiana,Rhynchospora sinensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Xyris jupicai,Xyris sellowiana,0.4375,not synonym,synonym,Levenshtein,0.7
Schoenus punctatus,Tillandsia hoepfelii,0.15,not synonym,not synonym,Levenshtein,0.7
Machaerina ficticia,Cladium ficticium,0.5263,not synonym,synonym,Levenshtein,0.7
Eriachne mucronata,Aira mucronata,0.6111,not synonym,synonym,Levenshtein,0.7
Carex cumulata,Schoenus involucratus,0.2857,not synonym,not synonym,Levenshtein,0.7
Ichnanthus tenuis,Echinostachys pineliana,0.3913,not synonym,not synonym,Levenshtein,0.7
Cynosurus echinatus,Manisuris digitata,0.4737,not synonym,not synonym,Levenshtein,0.7
Eriophorum vaginatum,Eriophorum fauriei,0.6,not synonym,synonym,Levenshtein,0.7
Guadua latifolia,Arundinaria tangoensis,0.3182,not synonym,not synonym,Levenshtein,0.7
Scleria delicatula,Scirpus bangalorensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Hesperostipa comata,Sesleria caucasica,0.3684,not synonym,not synonym,Levenshtein,0.7
Racinaea hamaleana,Wallisia hamaleana,0.6667,not synonym,synonym,Levenshtein,0.7
Apocopis paleaceus,Neoregelia mooreana,0.1579,not synonym,not synonym,Levenshtein,0.7
Werauhia haplostachya,Andropogon confinis,0.0476,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis cabrerae,Calamagrostis cabrerae,0.8182,synonym,synonym,Levenshtein,0.7
Carex drymophila,Poa latifolia,0.1875,not synonym,not synonym,Levenshtein,0.7
Cutandia maritima,Polytoca barbata,0.2941,not synonym,not synonym,Levenshtein,0.7
