species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Anilina plebeia,Paryphanta plebeia,0.6111,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Achlya signatipennis,0.6,not synonym,synonym,Levenshtein,0.7
Aphendala unicolor,Asura miltochristina,0.15,not synonym,not synonym,Levenshtein,0.7
Ditrigona idaeoides,Asura haemachroa,0.1579,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Eupterote undifera,0.7778,synonym,synonym,Levenshtein,0.7
Ischnopsis pilifera,Cymatophora flavicornis,0.2174,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Borkhausenia colurnella,0.2609,not synonym,not synonym,Levenshtein,0.7
Thyatira batis,Euclystis homopteroides,0.2609,not synonym,not synonym,Levenshtein,0.7
Quasinarosa fulgens,Microcampa fulgens,0.5263,not synonym,synonym,Levenshtein,0.7
Narosa nigrisigna,Chrysoclista aurifrontella,0.3077,not synonym,not synonym,Levenshtein,0.7
Dysschema trapeziata,Onebala cyclopodes,0.1,not synonym,not synonym,Levenshtein,0.7
Bertula incongruens,Neoreta perexcisa,0.1579,not synonym,not synonym,Levenshtein,0.7
Dysschema leucophaea,Dysschema flora,0.6,not synonym,synonym,Levenshtein,0.7
Euclystis plusioides,Parasa argentifascia,0.05,not synonym,not synonym,Levenshtein,0.7
Dysschema hypoxantha,Eupterote phalaenaria,0.1429,not synonym,not synonym,Levenshtein,0.7
Plectophila discalis,Cotana ovata,0.25,not synonym,not synonym,Levenshtein,0.7
Ditrigona quinquelineata,Leucodrepana quinquelineata,0.6667,not synonym,synonym,Levenshtein,0.7
Oreta carnea,Drepana berenica,0.4375,not synonym,synonym,Levenshtein,0.7
Melinaria repanda,Chrysoclista gemmatella,0.2609,not synonym,not synonym,Levenshtein,0.7
Oreta extensa,Sangatissa teta,0.2,not synonym,not synonym,Levenshtein,0.7
Narosa nigrisigna,Narosa ochracea,0.5294,not synonym,synonym,Levenshtein,0.7
Ctenosia psectriphora,Pusiola psectriphora,0.7143,synonym,synonym,Levenshtein,0.7
Eupterote fabia,Eupterote fasciata,0.7778,synonym,synonym,Levenshtein,0.7
Mambara minimalis,Setora minimalis,0.7059,synonym,synonym,Levenshtein,0.7
Eupterote undata,Sitophora depressalis,0.1905,not synonym,not synonym,Levenshtein,0.7
Soteira prasina,Parasa prasina,0.6,not synonym,synonym,Levenshtein,0.7
Negera immaculata,Ancistrina immaculata,0.6667,not synonym,synonym,Levenshtein,0.7
Falcaria lacertinaria,Narosopsis vynia,0.2381,not synonym,not synonym,Levenshtein,0.7
Telecrates laetiorella,Oecophora laetiorella,0.5909,not synonym,synonym,Levenshtein,0.7
Jana tantalus,Plusia albosignata,0.1111,not synonym,not synonym,Levenshtein,0.7
Gymnelia nigricornis,Gymnelia stretchi,0.55,not synonym,synonym,Levenshtein,0.7
Leucophobetron argentiflua,Albara lilacina,0.1923,not synonym,not synonym,Levenshtein,0.7
Dysschema lycaste,Gephyrophora mitis,0.1667,not synonym,not synonym,Levenshtein,0.7
Euclea rufa,Neomires rufa,0.5385,not synonym,synonym,Levenshtein,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.5238,not synonym,synonym,Levenshtein,0.7
Sabra harpagula,Sabra sicula,0.6,not synonym,synonym,Levenshtein,0.7
Falcaria lacertinaria,Drepana conjuncta,0.2857,not synonym,synonym,Levenshtein,0.7
Falcaria lacertinaria,Drepana tacoraria,0.4762,not synonym,synonym,Levenshtein,0.7
Toxoides undulata,Toxoides emphloius,0.5556,not synonym,synonym,Levenshtein,0.7
Jana strigina,Jana nobilis,0.5385,not synonym,synonym,Levenshtein,0.7
Cyme reticulata,Lyclene reticulata,0.7222,synonym,synonym,Levenshtein,0.7
Oedebasis ovipennis,Miltochrista coccineotermen,0.2222,not synonym,not synonym,Levenshtein,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.6818,not synonym,synonym,Levenshtein,0.7
Tridrepana albonotata,Iridrepana pervasata,0.619,not synonym,synonym,Levenshtein,0.7
Spectroreta hyalodisca,Dysschema disjuncta,0.1818,not synonym,not synonym,Levenshtein,0.7
Sphalerostola epierana,Phalaena plugma,0.3636,not synonym,not synonym,Levenshtein,0.7
Agnoea subgilvida,Albarracina banghaasi,0.1429,not synonym,not synonym,Levenshtein,0.7
Choerotricha atrosquama,Cyligramma rudilinea,0.2174,not synonym,not synonym,Levenshtein,0.7
Choerotricha indistincta,Euproctis indistincta,0.625,not synonym,synonym,Levenshtein,0.7
Cophomantella lychnocentra,Styloceros lychnocentra,0.5769,not synonym,synonym,Levenshtein,0.7
Euthyatira pennssylvanica,Agnoea panzerella,0.24,not synonym,not synonym,Levenshtein,0.7
Euclystis angularis,Euclystis inconstans,0.6,not synonym,synonym,Levenshtein,0.7
Stenoglene cinerea,Stenoglene maculifera,0.7143,synonym,synonym,Levenshtein,0.7
Oreta griseotincta,Polyploca ornata,0.2222,not synonym,not synonym,Levenshtein,0.7
Calonotos tiburtus,Calonotos trinitatis,0.7,synonym,synonym,Levenshtein,0.7
Creatonotos gangis,Creatonotos nigrescens,0.6364,not synonym,synonym,Levenshtein,0.7
Parapluda incincta,Apluda schaliphlebia,0.3,not synonym,synonym,Levenshtein,0.7
Nyridela chalciope,Trachydora holochorda,0.2857,not synonym,not synonym,Levenshtein,0.7
Ditrigona derocina,Peridrepana derocina,0.65,not synonym,synonym,Levenshtein,0.7
Poloma angulata,Poloma incompta,0.6667,not synonym,synonym,Levenshtein,0.7
Zauclophora pelodes,Homaledra vinacea,0.2632,not synonym,not synonym,Levenshtein,0.7
Phiala incana,Leucanopsis infucata,0.35,not synonym,not synonym,Levenshtein,0.7
Alphaea imbuta,Leucanopsis pulveria,0.2,not synonym,not synonym,Levenshtein,0.7
Euphalacra semisecta,Argyresthia denudatella,0.2174,not synonym,not synonym,Levenshtein,0.7
Dysschema centenaria,Dysschema obscura,0.6,not synonym,synonym,Levenshtein,0.7
Negera confusa,Stephensia cunilea,0.3889,not synonym,not synonym,Levenshtein,0.7
Agnoea flavifrontella,Pseudatemelia flavifrontella,0.6429,not synonym,synonym,Levenshtein,0.7
Palaeomystella chalcopeda,Neomiresa copac,0.36,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Euproctis indistincta,0.4286,not synonym,not synonym,Levenshtein,0.7
Diomea absorbens,Corsa absorbens,0.75,synonym,synonym,Levenshtein,0.7
Pseudothyatira expultrix,Lacinia expultrix,0.5,not synonym,synonym,Levenshtein,0.7
Cyme multidentata,Diacrisia mendica,0.1765,not synonym,not synonym,Levenshtein,0.7
Aphendala imitabilis,Tridrepana suffusa,0.1,not synonym,not synonym,Levenshtein,0.7
Metathrinca ceromorpha,Ptochoryctis ceromorpha,0.5652,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Thyatira phaea,0.25,not synonym,not synonym,Levenshtein,0.7
Agnoea langohri,Pseudatemelia langohri,0.5455,not synonym,synonym,Levenshtein,0.7
Acantharctia latifusca,Acantharctia aurantiaca,0.6957,not synonym,synonym,Levenshtein,0.7
Adites unilinea,Asura unilinea,0.6667,not synonym,synonym,Levenshtein,0.7
Falcaria bilineata,Drepana bilineata,0.6667,not synonym,synonym,Levenshtein,0.7
Euclea diversa,Diomea jankowskii,0.2353,not synonym,not synonym,Levenshtein,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.6538,not synonym,synonym,Levenshtein,0.7
Cyme basitesselata,Thyatira superba,0.1667,not synonym,not synonym,Levenshtein,0.7
Gogana abnormalis,Spuleria aurifrontella,0.2273,not synonym,not synonym,Levenshtein,0.7
Stenoglene roseus,Stenoglene monteironis,0.6364,not synonym,synonym,Levenshtein,0.7
Adites hilaris,Polyploca melanalba,0.1579,not synonym,not synonym,Levenshtein,0.7
Hemijana subrosea,Achlya atrescens,0.1765,not synonym,not synonym,Levenshtein,0.7
Circeida eupuncta,Parasa eupuncta,0.6471,not synonym,synonym,Levenshtein,0.7
Oglasa arcuata,Oglasa lunifera,0.5333,not synonym,synonym,Levenshtein,0.7
Spidia fenestrata,Phalaena arcuata,0.3529,not synonym,not synonym,Levenshtein,0.7
Oreta rosea,Albara sachalinensis,0.15,not synonym,not synonym,Levenshtein,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.15,not synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.1667,not synonym,synonym,Levenshtein,0.7
Bertula hadenalis,Bertula alikangialis,0.65,not synonym,synonym,Levenshtein,0.7
Circeida argentifascia,Latoia argentifascia,0.7273,synonym,synonym,Levenshtein,0.7
Parapluda invitabilis,Lithosia cinnabarina,0.2381,not synonym,not synonym,Levenshtein,0.7
Choerotricha atrosquama,Choerotricha glandulosa,0.6087,not synonym,synonym,Levenshtein,0.7
Plectophila acrochroa,Spilosoma mendicana,0.1905,not synonym,not synonym,Levenshtein,0.7
Ochrotilema flavicosta,Phryganopsis flavicosta,0.5217,not synonym,synonym,Levenshtein,0.7
Scieropepla reversella,Parasa parapuncta,0.1818,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Nyridela acroxantha,0.1053,not synonym,not synonym,Levenshtein,0.7
Gogana ossicolor,Ametroptila ossicolor,0.5714,not synonym,synonym,Levenshtein,0.7
Cyme structa,Panacela rufescens,0.2222,not synonym,not synonym,Levenshtein,0.7
Panacela lewinae,Panacela pilosa,0.625,not synonym,synonym,Levenshtein,0.7
Xylorycta ovata,Antaeotricha ovata,0.5556,not synonym,synonym,Levenshtein,0.7
Euclystis isoa,Amphigonia isoa,0.4,not synonym,synonym,Levenshtein,0.7
Cyme haemachroa,Asura haemachroa,0.6875,not synonym,synonym,Levenshtein,0.7
Narosoideus fuscicostalis,Eupterote flavia,0.2,not synonym,not synonym,Levenshtein,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.6364,not synonym,synonym,Levenshtein,0.7
Cyme reticulata,Gymnelia jujuyensis,0.2105,not synonym,not synonym,Levenshtein,0.7
Eloasa calida,Doratifera congrua,0.2778,not synonym,synonym,Levenshtein,0.7
Ceranemota fasciata,Bombycia fasciata,0.5263,not synonym,synonym,Levenshtein,0.7
Palirisa mosoensis,Kintana ocellata,0.1667,not synonym,not synonym,Levenshtein,0.7
Heterochyta aprepta,Dysschema woodii,0.2105,not synonym,not synonym,Levenshtein,0.7
Cyligramma limacina,Acantharctia suffusa,0.2,not synonym,not synonym,Levenshtein,0.7
Oreta carnea,Disca arbovia,0.3077,not synonym,not synonym,Levenshtein,0.7
Ditrigona sericea,Drepana fulvicosta,0.3333,not synonym,synonym,Levenshtein,0.7
Aphendala unicolor,Thosea discipunctata,0.2,not synonym,synonym,Levenshtein,0.7
Diurnea lipsiella,Stenoglene flavidior,0.15,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Leucanopsis polydonta,0.2857,not synonym,not synonym,Levenshtein,0.7
Hylypnes leptosticta,Calligenia phryctopa,0.2,not synonym,not synonym,Levenshtein,0.7
Epipsestis renalis,Palimpsestis renalis,0.8,synonym,synonym,Levenshtein,0.7
Oglasa lagusalis,Dorsippa notabilis,0.3333,not synonym,synonym,Levenshtein,0.7
Euclea dolosa,Hydrias dolosa,0.5714,not synonym,synonym,Levenshtein,0.7
Ebbepterote expansa,Anthela expansa,0.4737,not synonym,synonym,Levenshtein,0.7
Tridrepana albonotata,Eupterote cupreipennis,0.0455,not synonym,not synonym,Levenshtein,0.7
Xylorycta haplochroa,Lichenaula haplochroa,0.5714,not synonym,synonym,Levenshtein,0.7
Thyatira batis,Thyatira indecorata,0.5263,not synonym,synonym,Levenshtein,0.7
Circeida parapuncta,Latoia parapuncta,0.6842,not synonym,synonym,Levenshtein,0.7
Argyresthia pruniella,Oecophora pruniella,0.5238,not synonym,synonym,Levenshtein,0.7
Hypsidia australica,Eggersia australica,0.6842,not synonym,synonym,Levenshtein,0.7
Hylypnes leptosticta,Cryptolechia leptosticta,0.5833,not synonym,synonym,Levenshtein,0.7
Mimopsestis albogrisea,Spilobasis albogrisea,0.6818,not synonym,synonym,Levenshtein,0.7
Cyclidia rectificata,Dysschema sibylla,0.2,not synonym,not synonym,Levenshtein,0.7
Pilostibes basivitta,Pilostibes enchidias,0.6,not synonym,synonym,Levenshtein,0.7
Cyme asuroides,Asura suavis,0.2857,not synonym,not synonym,Levenshtein,0.7
Eupterote fabia,Leucodrepana idaeoides,0.2727,not synonym,not synonym,Levenshtein,0.7
Leucophobetron punctata,Pusiola psectriphora,0.1739,not synonym,not synonym,Levenshtein,0.7
Diaphora mendica,Eupterote diabolica,0.2632,not synonym,not synonym,Levenshtein,0.7
Pseudalbara parvula,Pseudalbara muscula,0.7895,synonym,synonym,Levenshtein,0.7
Scieropepla reversella,Cryptolechia abrosella,0.3636,not synonym,synonym,Levenshtein,0.7
Ditrigona furvicosta,Leucodrepana furvicosta,0.6087,not synonym,synonym,Levenshtein,0.7
Tridrepana thermopasta,Drepana thermopasta,0.8636,synonym,synonym,Levenshtein,0.7
Ctenolita pyrosomoides,Drepana xanthoptera,0.1818,not synonym,not synonym,Levenshtein,0.7
Susica sinensis,Thyatira cymatophoroides,0.2083,not synonym,not synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Toxoides longipennis,0.25,not synonym,not synonym,Levenshtein,0.7
Cyme serratilinea,Lemmatophila phryganella,0.2083,not synonym,not synonym,Levenshtein,0.7
Tridrepana fulva,Pseudomocena difficilis,0.2609,not synonym,not synonym,Levenshtein,0.7
Diaphora sordida,Cycnia sordida,0.5625,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Mimozethes nana,0.1579,not synonym,not synonym,Levenshtein,0.7
Narosopsis leucospila,Oecophora hemileuca,0.1905,not synonym,not synonym,Levenshtein,0.7
Dysschema palmeri,Dysschema practidoides,0.5909,not synonym,synonym,Levenshtein,0.7
Mimopsestis basalis,Borkhausenia flavifrontella,0.1852,not synonym,not synonym,Levenshtein,0.7
Gymnelia flavitarsis,Gymnelia scitillans,0.55,not synonym,synonym,Levenshtein,0.7
Atosia doenia,Dysschema cydon,0.2,not synonym,not synonym,Levenshtein,0.7
Cophomantella ephanozona,Argyresthia semifasciella,0.16,not synonym,not synonym,Levenshtein,0.7
Donuca spectabilis,Miresa sanguineomaculata,0.25,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Nyssia varia,0.1875,not synonym,synonym,Levenshtein,0.7
Euclea rufa,Argyresthia rudolphella,0.2609,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Tanyzancla serica,0.2222,not synonym,not synonym,Levenshtein,0.7
Cyme effasciata,Lithosia cinnabarina,0.2,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Oreta contracta,0.1875,not synonym,not synonym,Levenshtein,0.7
Spectroreta hyalodisca,Spectroreta flava,0.6364,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Pseudalbara griseola,0.15,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Phalacrothyris subviridis,0.2,not synonym,not synonym,Levenshtein,0.7
Arignota stercorata,Callidrepana ochrea,0.2105,not synonym,not synonym,Levenshtein,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.913,synonym,synonym,Levenshtein,0.7
Plectophila acrochroa,Xylorycta acrochroa,0.5714,not synonym,synonym,Levenshtein,0.7
Eupterote mollifera,Altha alastor,0.2105,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Eupterote sinuata,0.8235,synonym,synonym,Levenshtein,0.7
Pretas furcillata,Aphendala furcillata,0.7,synonym,synonym,Levenshtein,0.7
Dysschema trapeziata,Dysschema rubripicta,0.65,not synonym,synonym,Levenshtein,0.7
Agnoea colurnella,Parasa loxoleuca,0.2941,not synonym,not synonym,Levenshtein,0.7
Donuca castalia,Zigera suvarnadivpae,0.3,not synonym,not synonym,Levenshtein,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.4091,not synonym,synonym,Levenshtein,0.7
Cotana albomaculata,Oreta loga,0.3158,not synonym,not synonym,Levenshtein,0.7
Cabardites pica,Bertula leucopis,0.125,not synonym,not synonym,Levenshtein,0.7
Acrojana scutaea,Albara bicostata,0.375,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Auzatella micronioides,0.1818,not synonym,not synonym,Levenshtein,0.7
Stenoglene obtusus,Thaleridia pruinosa,0.1053,not synonym,not synonym,Levenshtein,0.7
Aphendala ferreogrisea,Palaeodrepana sinica,0.1818,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Euclea monitor,0.5,not synonym,synonym,Levenshtein,0.7
Diomea diffusifascia,Corsa molybdopasta,0.3,not synonym,synonym,Levenshtein,0.7
Albarracina warionis,Comana albiplaga,0.2,not synonym,not synonym,Levenshtein,0.7
Calonotos dorata,Calonotos chryseis,0.6111,not synonym,synonym,Levenshtein,0.7
Mimozethes lilacinaria,Mimozethes lycoraearia,0.7273,synonym,synonym,Levenshtein,0.7
Adites hilaris,Asura hilaris,0.6429,not synonym,synonym,Levenshtein,0.7
Aphendala unicolor,Aphendala mechiensis,0.55,not synonym,synonym,Levenshtein,0.7
Agnoea colurnella,Euphlyctina alenae,0.1111,not synonym,not synonym,Levenshtein,0.7
Celiptera remigioides,Oreta chosenoreta,0.1905,not synonym,not synonym,Levenshtein,0.7
Falcaria lacertinaria,Drepana scincula,0.3333,not synonym,synonym,Levenshtein,0.7
Hindothosea cervina,Thosea cervina,0.7368,synonym,synonym,Levenshtein,0.7
Euclea copac,Neomiresa copac,0.6,not synonym,synonym,Levenshtein,0.7
Eupterote hibisci,Eupterote placida,0.5882,not synonym,synonym,Levenshtein,0.7
Dysschema marginalis,Dysschema dissimulans,0.619,not synonym,synonym,Levenshtein,0.7
Macrocneme chrysitis,Macrocneme affinis,0.7,synonym,synonym,Levenshtein,0.7
Albarracina warionis,Aganoptila phanarcha,0.25,not synonym,not synonym,Levenshtein,0.7
Argyresthia curvella,Argyresthia arcella,0.85,synonym,synonym,Levenshtein,0.7
Eupterote undata,Eupterote invalida,0.7222,synonym,synonym,Levenshtein,0.7
Euclea delphinii,Euclea viridiclava,0.4444,not synonym,synonym,Levenshtein,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.2222,not synonym,synonym,Levenshtein,0.7
Palirisa cervina,Drapetodes vapida,0.1765,not synonym,not synonym,Levenshtein,0.7
Cyme basitesselata,Lyclene basitesselata,0.7619,synonym,synonym,Levenshtein,0.7
Elysius cingulata,Stenopsestis alternata,0.3182,not synonym,not synonym,Levenshtein,0.7
Amphitorna trogoptera,Procampsis trogoptera,0.5238,not synonym,synonym,Levenshtein,0.7
Amphitorna trogoptera,Oreta trogoptera,0.619,not synonym,synonym,Levenshtein,0.7
Cophomantella furnaria,Ochropacha ruficollis,0.2273,not synonym,not synonym,Levenshtein,0.7
Zaphanaula hemileuca,Tethea effusa,0.3,not synonym,not synonym,Levenshtein,0.7
Zaphanaula hemileuca,Oecophora hemileuca,0.55,not synonym,synonym,Levenshtein,0.7
Ochrotilema flavicosta,Pallene structa,0.2727,not synonym,not synonym,Levenshtein,0.7
Stephensia abbreviatella,Gorgonidia mirabilior,0.2083,not synonym,not synonym,Levenshtein,0.7
Paralecta tinctoria,Xylorycta tinctoria,0.6842,not synonym,synonym,Levenshtein,0.7
Cyme quadrilineata,Bertula amurensis,0.1111,not synonym,not synonym,Levenshtein,0.7
Bertula carta,Lichenaula dissimilis,0.2381,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Garudinodes affinis,0.2105,not synonym,not synonym,Levenshtein,0.7
Tridrepana olivacea,Oreta olivata,0.5263,not synonym,not synonym,Levenshtein,0.7
Amphitorna trogoptera,Tetraphleba ferreogrisea,0.25,not synonym,not synonym,Levenshtein,0.7
Panacela lewinae,Panacela simplex,0.5625,not synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Sabra sicula,0.2083,not synonym,not synonym,Levenshtein,0.7
Euclystis sytis,Euclystis lacaena,0.5882,not synonym,synonym,Levenshtein,0.7
Drepanojana fasciata,Drepanojana maeonia,0.7,synonym,synonym,Levenshtein,0.7
Eupterote mollifera,Cyligramma consiliatrix,0.2609,not synonym,not synonym,Levenshtein,0.7
Narosoideus fuscicostalis,Callimorpha lenzeni,0.12,not synonym,not synonym,Levenshtein,0.7
Gymnelia beatrix,Gymnelia scintillans,0.5,not synonym,synonym,Levenshtein,0.7
Cophomantella pumicata,Stenoglene novempunctatus,0.24,not synonym,not synonym,Levenshtein,0.7
Kurama mirabilis,Phiala arrecta,0.25,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Achlya simplex,0.4444,not synonym,synonym,Levenshtein,0.7
Lichenaula laniata,Jana rustica,0.2222,not synonym,not synonym,Levenshtein,0.7
Nordstromia duplicata,Nordstromia pallidior,0.6667,not synonym,synonym,Levenshtein,0.7
Dysschema mariamne,Oreta rubicunda,0.2222,not synonym,not synonym,Levenshtein,0.7
Trachydora pygaea,Syntomactis pygaea,0.3889,not synonym,synonym,Levenshtein,0.7
Comanula uniformis,Parasa laeta,0.1667,not synonym,not synonym,Levenshtein,0.7
Plectophila micradelpha,Lichenaula micradelpha,0.6957,not synonym,synonym,Levenshtein,0.7
Nanodacna vinacea,Palimpsestis cocncolor,0.1364,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Eupterote lativittata,0.5714,not synonym,synonym,Levenshtein,0.7
Ochrotilema curta,Onychipodia curta,0.5294,not synonym,synonym,Levenshtein,0.7
Cotana rubrescens,Spilosoma syra,0.0588,not synonym,not synonym,Levenshtein,0.7
Agnoea elsae,Albara gracillima,0.2353,not synonym,not synonym,Levenshtein,0.7
Dysschema trapeziata,Psiloreta albipuncta,0.25,not synonym,not synonym,Levenshtein,0.7
Aphendala unicolor,Macroplectra unicolor,0.5714,not synonym,synonym,Levenshtein,0.7
